flight_id,airline_name,flight_date,booking_date,booking_window_days,departure_time,arrival_time,source_city,destination_city,route_popularity,seat_class,base_fare,dynamic_fare,seats_remaining,total_seats,competitor_avg_fare,demand_level,season,day_of_week,is_weekend,user_segment,user_loyalty_tier,promo_applied,weather_condition,cancellation_rate_route,on_time_performance,avg_searches_last_hour,avg_bookings_last_hour,surge_pricing_flag
IN295,IndiGo,2025-09-25,2025-08-13,43,18:15,21:30,Ahmedabad,Kolkata,0.85,Economy,3318,3888,33,200,3750,Medium,Festival,Thursday,0,Student,Gold,1,Clear,0.12,93.8,224,29,1
IN144,IndiGo,2025-08-18,2025-07-03,46,07:00,11:00,Bangalore,Ahmedabad,0.64,Premium Economy,7488,10619,36,200,7484,High,Off-Peak,Monday,0,Business,Silver,0,Clear,0.03,89.8,194,60,1
GO521,Go First,2025-09-25,2025-09-24,1,22:45,23:00,Hyderabad,Delhi,0.66,Business,11240,14543,50,150,10326,High,Holiday,Thursday,0,Business,Silver,1,Fog,0.05,90.5,210,44,1
GO535,Go First,2025-10-01,2025-09-14,17,22:45,23:30,Ahmedabad,Mumbai,0.6,Economy,3785,5059,48,180,3952,High,Off-Peak,Wednesday,0,Business,Gold,0,Clear,0.03,93.7,150,21,1
AI774,Air India,2025-11-20,2025-10-01,50,11:30,15:00,Mumbai,Bangalore,0.78,Economy,4285,4458,39,200,4884,Low,Peak,Thursday,0,Student,None,1,Clear,0.11,89.3,187,10,0
AK388,Akasa Air,2025-08-10,2025-06-26,45,18:15,21:00,Delhi,Mumbai,0.5,Business,16376,18115,100,200,18761,Low,Peak,Sunday,1,Family,Silver,1,Clear,0.07,88.6,131,53,1
VI262,Vistara,2025-11-01,2025-09-04,58,03:45,05:45,Chennai,Kolkata,0.66,Business,15568,19975,80,200,16059,Medium,Festival,Saturday,1,Leisure,Silver,0,Clear,0.09,98.0,235,11,0
AI265,Air India,2025-12-17,2025-12-10,7,01:45,03:30,Bangalore,Pune,0.95,Economy,3022,3600,50,150,3345,Medium,Peak,Wednesday,0,Business,Silver,1,Fog,0.1,91.9,219,29,1
AI411,Air India,2025-10-28,2025-10-24,4,13:00,14:45,Mumbai,Chennai,0.96,Economy,7322,7736,54,200,7885,Low,Peak,Tuesday,0,Family,None,0,Clear,0.12,92.1,230,4,0
AK881,Akasa Air,2025-12-10,2025-10-19,52,05:00,07:45,Pune,Ahmedabad,0.62,Economy,2787,3104,13,200,2533,Medium,Holiday,Wednesday,0,Student,Gold,0,Fog,0.1,90.1,232,36,1
GO882,Go First,2025-10-13,2025-08-25,49,19:15,20:30,Kolkata,Mumbai,1.0,Economy,5563,6051,51,160,6426,Low,Off-Peak,Monday,0,Family,Platinum,0,Fog,0.1,87.0,243,23,1
VI967,Vistara,2025-08-06,2025-07-28,9,01:15,03:00,Delhi,Bangalore,0.68,Economy,3666,3666,16,200,3799,Low,Off-Peak,Wednesday,0,Business,Silver,0,Clear,0.05,98.3,235,7,0
VI663,Vistara,2025-08-27,2025-07-20,38,05:15,08:00,Kolkata,Hyderabad,0.61,Economy,3490,4796,36,160,3367,High,Holiday,Wednesday,0,Business,None,0,Clear,0.06,88.6,166,28,1
GO943,Go First,2025-10-12,2025-10-06,6,23:45,03:00,Mumbai,Bangalore,0.75,Economy,4435,5271,52,180,4402,Low,Festival,Sunday,1,Business,None,0,Clear,0.1,96.3,74,31,1
VI582,Vistara,2025-12-03,2025-10-19,45,09:00,10:00,Delhi,Bangalore,0.64,Economy,6344,6770,33,150,5928,Medium,Off-Peak,Wednesday,0,Leisure,None,1,Clear,0.05,85.4,124,29,1
AI669,Air India,2025-09-21,2025-07-27,56,08:00,09:45,Pune,Chennai,0.5,Economy,3670,3670,67,180,4071,Low,Off-Peak,Sunday,1,Business,Platinum,0,Clear,0.1,94.4,136,17,0
VI176,Vistara,2025-11-12,2025-10-25,18,13:45,14:15,Kolkata,Delhi,0.74,Economy,8215,8594,31,180,7627,Medium,Peak,Wednesday,0,Business,None,1,Fog,0.05,92.8,53,13,0
SP994,SpiceJet,2025-12-27,2025-12-02,25,06:00,10:30,Mumbai,Pune,0.81,Premium Economy,7743,7743,46,160,8390,Medium,Off-Peak,Saturday,1,Business,Silver,1,Clear,0.07,92.9,42,9,0
IN532,IndiGo,2025-08-22,2025-08-06,16,18:00,22:00,Chennai,Pune,0.5,Business,14485,16620,9,180,16894,Medium,Off-Peak,Friday,0,Family,Silver,0,Clear,0.06,92.6,101,21,1
VI475,Vistara,2025-11-26,2025-10-05,52,05:15,07:15,Ahmedabad,Chennai,0.91,Economy,5286,6091,49,150,5815,Medium,Off-Peak,Wednesday,0,Family,None,0,Clear,0.1,90.1,247,38,1
IN753,IndiGo,2025-09-24,2025-07-29,57,21:45,23:45,Kolkata,Hyderabad,0.65,Premium Economy,7110,8936,54,180,6954,Medium,Festival,Wednesday,0,Business,Platinum,0,Clear,0.15,93.4,36,6,0
GO866,Go First,2025-11-27,2025-10-12,46,11:30,13:15,Hyderabad,Bangalore,0.5,Economy,6338,6720,51,180,6974,Medium,Holiday,Thursday,0,Family,None,0,Clear,0.13,87.3,263,5,0
GO357,Go First,2025-12-10,2025-12-03,7,01:30,03:15,Delhi,Pune,0.55,Economy,7789,11101,84,200,7704,High,Peak,Wednesday,0,Family,Silver,0,Clear,0.08,93.7,253,9,1
GO887,Go First,2025-09-14,2025-08-11,34,23:30,03:00,Delhi,Kolkata,0.74,Business,16824,21186,32,150,17934,Medium,Peak,Sunday,1,Business,None,0,Clear,0.03,90.0,58,23,1
AK895,Akasa Air,2025-07-27,2025-07-16,11,22:45,02:30,Mumbai,Pune,0.65,Business,16183,17356,67,180,18560,Low,Holiday,Sunday,1,Student,Silver,0,Clear,0.03,89.0,299,32,1
IN410,IndiGo,2025-09-14,2025-07-19,57,23:45,03:45,Kolkata,Mumbai,0.63,Economy,5182,5747,68,150,5502,Medium,Off-Peak,Sunday,1,Leisure,None,0,Clear,0.06,91.0,95,3,0
IN259,IndiGo,2025-11-02,2025-10-23,10,08:45,12:15,Mumbai,Kolkata,0.73,Business,16656,16656,77,180,15612,Low,Off-Peak,Sunday,1,Business,Gold,0,Rain,0.06,89.4,214,17,0
AI911,Air India,2025-09-09,2025-08-06,34,00:45,02:00,Pune,Kolkata,0.62,Economy,4049,5786,22,180,4619,High,Festival,Tuesday,0,Student,None,1,Clear,0.1,88.0,273,57,1
AK835,Akasa Air,2025-12-24,2025-11-24,30,09:45,10:00,Ahmedabad,Delhi,0.61,Business,12763,14952,33,160,14120,Medium,Holiday,Wednesday,0,Student,Gold,0,Fog,0.08,96.0,182,48,1
GO912,Go First,2025-12-12,2025-10-20,53,19:45,20:30,Mumbai,Hyderabad,0.98,Economy,6181,7872,44,180,6568,Medium,Peak,Friday,0,Business,None,0,Rain,0.09,90.7,224,6,0
VI539,Vistara,2025-09-11,2025-08-11,31,13:45,15:45,Bangalore,Pune,0.61,Business,10542,11829,11,200,9691,Medium,Holiday,Thursday,0,Family,None,0,Clear,0.08,89.5,98,39,1
AK529,Akasa Air,2025-12-15,2025-11-25,20,12:00,16:45,Bangalore,Delhi,0.8,Economy,5030,5881,61,200,4822,Medium,Festival,Monday,0,Leisure,Silver,0,Clear,0.07,88.7,34,11,0
GO584,Go First,2025-12-01,2025-11-17,14,18:00,22:00,Delhi,Hyderabad,0.79,Economy,6545,7176,18,150,6897,Low,Off-Peak,Monday,0,Leisure,None,0,Fog,0.05,82.7,281,60,1
AI615,Air India,2025-12-01,2025-11-08,23,08:30,09:15,Delhi,Kolkata,0.86,Business,10493,11902,18,160,11204,Medium,Off-Peak,Monday,0,Business,Gold,0,Clear,0.09,90.1,141,51,1
AK757,Akasa Air,2025-12-19,2025-12-04,15,11:00,14:30,Chennai,Mumbai,0.89,Economy,8897,11673,17,180,10148,High,Off-Peak,Friday,0,Family,None,1,Clear,0.09,94.2,53,4,1
IN599,IndiGo,2025-12-10,2025-11-05,35,00:45,02:45,Bangalore,Hyderabad,0.8,Economy,3967,4307,41,200,3771,Medium,Holiday,Wednesday,0,Student,Gold,0,Clear,0.09,90.6,190,3,0
VI153,Vistara,2025-10-19,2025-10-09,10,17:45,19:45,Chennai,Hyderabad,0.62,Economy,3727,3727,49,160,4209,Medium,Off-Peak,Sunday,1,Leisure,None,1,Clear,0.07,94.2,149,15,0
IN955,IndiGo,2025-08-06,2025-07-01,36,09:30,11:15,Mumbai,Delhi,0.63,Economy,4297,5647,38,160,4977,Medium,Festival,Wednesday,0,Family,None,1,Clear,0.09,88.8,132,54,1
AI378,Air India,2025-07-28,2025-06-15,43,16:00,20:00,Ahmedabad,Mumbai,0.98,Premium Economy,10570,13752,28,160,12501,High,Holiday,Monday,0,Family,Silver,0,Clear,0.08,89.3,64,14,1
AI949,Air India,2025-12-15,2025-11-18,27,07:30,11:00,Ahmedabad,Chennai,0.93,Business,10970,16168,10,200,12732,High,Festival,Monday,0,Student,Gold,0,Clear,0.09,93.1,75,22,1
GO857,Go First,2025-11-17,2025-10-25,23,13:45,14:00,Chennai,Bangalore,0.82,Premium Economy,10283,13530,33,150,10507,Medium,Peak,Monday,0,Leisure,Silver,0,Clear,0.12,88.8,248,37,1
AK162,Akasa Air,2025-09-17,2025-09-15,2,06:15,09:30,Delhi,Pune,0.98,Business,11403,12517,35,150,11829,Medium,Peak,Wednesday,0,Family,Silver,1,Clear,0.12,92.5,267,9,0
VI252,Vistara,2025-10-02,2025-08-06,57,06:15,09:15,Chennai,Delhi,0.66,Economy,3833,4765,50,180,3510,Medium,Peak,Thursday,0,Business,None,0,Fog,0.1,87.2,88,2,0
AI254,Air India,2025-12-21,2025-11-07,44,20:45,23:45,Kolkata,Ahmedabad,0.96,Economy,5848,6889,63,200,6556,High,Off-Peak,Sunday,1,Business,None,1,Clear,0.09,94.3,277,54,1
IN847,IndiGo,2025-08-19,2025-07-12,38,05:15,07:15,Bangalore,Kolkata,0.85,Economy,8931,9006,88,200,10569,Medium,Off-Peak,Tuesday,0,Business,None,1,Storm,0.08,90.3,157,11,0
IN850,IndiGo,2025-12-12,2025-10-14,59,23:30,03:15,Kolkata,Bangalore,0.64,Premium Economy,11718,15954,30,150,11821,High,Off-Peak,Friday,0,Family,None,1,Clear,0.11,93.3,237,48,1
GO729,Go First,2025-10-09,2025-10-08,1,09:00,11:45,Bangalore,Mumbai,0.85,Economy,6507,8343,95,200,7599,High,Off-Peak,Thursday,0,Family,None,0,Fog,0.07,93.4,204,6,1
GO932,Go First,2025-08-12,2025-07-02,41,01:00,03:00,Mumbai,Delhi,0.77,Economy,3293,4133,43,200,3711,Medium,Festival,Tuesday,0,Family,Silver,0,Clear,0.05,88.9,111,19,0
GO732,Go First,2025-10-12,2025-08-27,46,22:30,01:15,Delhi,Hyderabad,0.75,Economy,7129,8120,15,200,7493,Medium,Off-Peak,Sunday,1,Business,Silver,0,Rain,0.12,89.4,116,47,1
AI894,Air India,2025-07-21,2025-06-04,47,05:15,06:15,Bangalore,Ahmedabad,0.9,Business,15884,16003,30,160,18891,Low,Peak,Monday,0,Student,Platinum,1,Rain,0.08,94.8,63,16,0
GO293,Go First,2025-12-23,2025-12-07,16,18:45,21:00,Pune,Delhi,0.56,Economy,4487,5684,16,200,4845,High,Off-Peak,Tuesday,0,Leisure,Silver,0,Rain,0.09,86.7,109,6,1
VI263,Vistara,2025-07-27,2025-07-08,19,01:15,03:00,Chennai,Mumbai,0.92,Economy,7621,9122,40,150,8987,Medium,Festival,Sunday,1,Family,None,0,Rain,0.12,88.6,270,12,0
IN202,IndiGo,2025-10-13,2025-09-27,16,00:45,04:00,Mumbai,Hyderabad,0.75,Business,17828,22569,56,200,16469,High,Holiday,Monday,0,Business,None,0,Clear,0.08,93.3,246,39,1
IN173,IndiGo,2025-11-14,2025-09-24,51,14:30,16:30,Delhi,Chennai,1.0,Economy,6458,9015,97,200,6503,High,Festival,Friday,0,Leisure,None,0,Clear,0.03,90.2,86,24,1
IN225,IndiGo,2025-09-28,2025-08-19,40,12:45,14:45,Kolkata,Ahmedabad,0.9,Business,16982,19199,24,180,17785,Medium,Holiday,Sunday,1,Leisure,None,0,Rain,0.08,88.9,102,36,1
AK324,Akasa Air,2025-12-24,2025-11-19,35,21:45,23:15,Ahmedabad,Chennai,0.76,Economy,7331,8835,8,180,7218,High,Peak,Wednesday,0,Family,None,1,Storm,0.07,90.5,294,12,1
SP546,SpiceJet,2025-11-01,2025-09-19,43,08:15,11:15,Bangalore,Pune,0.76,Economy,7061,7648,69,180,7036,Low,Peak,Saturday,1,Business,Gold,1,Rain,0.08,86.7,256,17,0
AK174,Akasa Air,2025-11-09,2025-10-27,13,16:15,19:30,Kolkata,Ahmedabad,0.61,Economy,5876,6480,72,180,6350,Medium,Holiday,Sunday,1,Leisure,Silver,1,Clear,0.09,99.0,177,29,1
VI703,Vistara,2025-09-17,2025-08-18,30,17:00,19:00,Chennai,Delhi,0.72,Premium Economy,8098,9326,29,160,7973,Medium,Off-Peak,Wednesday,0,Family,Gold,0,Clear,0.05,88.3,185,55,1
AK405,Akasa Air,2025-12-24,2025-11-04,50,23:00,01:45,Delhi,Ahmedabad,0.9,Economy,5651,5651,10,180,5326,Medium,Off-Peak,Wednesday,0,Family,None,1,Fog,0.07,97.1,217,14,0
AI688,Air India,2025-07-14,2025-05-21,54,13:30,17:45,Ahmedabad,Bangalore,0.82,Business,16463,16463,64,200,15369,Medium,Holiday,Monday,0,Student,Silver,1,Fog,0.08,88.8,110,16,0
IN632,IndiGo,2025-11-13,2025-10-14,30,00:00,03:15,Kolkata,Mumbai,0.55,Economy,8995,11637,58,160,9393,Medium,Peak,Thursday,0,Leisure,Silver,0,Rain,0.04,92.0,141,57,1
SP815,SpiceJet,2025-11-06,2025-09-07,60,10:15,14:00,Kolkata,Delhi,0.91,Economy,8024,8024,69,180,8650,Low,Off-Peak,Thursday,0,Family,None,0,Storm,0.1,88.5,233,14,0
AK865,Akasa Air,2025-07-25,2025-07-04,21,08:30,11:00,Ahmedabad,Kolkata,0.75,Economy,7271,8650,36,150,7369,Medium,Peak,Friday,0,Business,Silver,1,Clear,0.08,97.3,241,55,1
GO848,Go First,2025-09-17,2025-08-06,42,14:45,17:30,Chennai,Ahmedabad,0.83,Economy,5093,5093,21,200,5056,Low,Off-Peak,Wednesday,0,Leisure,None,1,Rain,0.08,91.3,43,10,0
VI110,Vistara,2025-12-15,2025-10-31,45,01:45,02:30,Delhi,Pune,0.89,Economy,8733,12196,19,200,8514,High,Peak,Monday,0,Business,Gold,0,Clear,0.11,88.6,137,25,1
AI230,Air India,2025-12-18,2025-10-26,53,08:45,11:15,Kolkata,Chennai,0.8,Business,14233,17765,48,180,13191,Medium,Festival,Thursday,0,Leisure,Silver,0,Clear,0.12,91.3,184,2,0
AI812,Air India,2025-10-14,2025-09-26,18,21:30,00:15,Chennai,Kolkata,0.5,Economy,4994,4994,29,150,5282,Low,Off-Peak,Tuesday,0,Family,None,1,Clear,0.06,99.0,278,26,1
VI216,Vistara,2025-12-20,2025-10-23,58,17:15,19:45,Ahmedabad,Kolkata,0.74,Economy,3978,4149,28,180,4224,Medium,Holiday,Saturday,1,Family,Silver,1,Clear,0.07,90.3,124,42,1
AI346,Air India,2025-08-04,2025-07-14,21,10:15,12:00,Hyderabad,Delhi,0.82,Economy,6172,7287,42,150,6807,Medium,Festival,Monday,0,Student,None,0,Clear,0.08,93.6,39,14,0
SP444,SpiceJet,2025-11-18,2025-10-31,18,00:30,01:30,Hyderabad,Chennai,0.61,Economy,4051,5622,70,150,4832,High,Festival,Tuesday,0,Family,Silver,0,Clear,0.08,90.1,298,7,1
IN631,IndiGo,2025-08-23,2025-08-09,14,03:15,07:45,Mumbai,Pune,0.83,Economy,4737,5243,76,160,4907,Medium,Festival,Saturday,1,Leisure,Silver,1,Clear,0.05,90.8,245,42,1
GO523,Go First,2025-11-21,2025-11-02,19,13:00,16:00,Bangalore,Pune,0.78,Economy,4256,6015,80,200,4281,High,Peak,Friday,0,Student,None,0,Clear,0.06,95.9,185,60,1
AI397,Air India,2025-12-01,2025-10-17,45,14:45,18:00,Chennai,Mumbai,0.9,Economy,3927,4187,33,150,4546,Low,Holiday,Monday,0,Leisure,None,0,Clear,0.13,90.0,282,28,1
AK394,Akasa Air,2025-12-28,2025-12-26,2,22:30,01:45,Mumbai,Ahmedabad,0.8,Economy,2792,3571,16,180,3342,High,Off-Peak,Sunday,1,Business,None,1,Clear,0.11,91.9,143,2,1
VI412,Vistara,2025-08-14,2025-08-03,11,08:15,12:30,Bangalore,Kolkata,0.7,Economy,5234,6181,69,150,5787,Medium,Festival,Thursday,0,Business,Platinum,0,Clear,0.05,96.3,56,5,0
SP207,SpiceJet,2025-10-26,2025-09-24,32,05:45,08:45,Delhi,Hyderabad,0.6,Business,9320,10482,5,200,9176,Low,Peak,Sunday,1,Family,Silver,0,Fog,0.11,93.2,112,12,0
AI752,Air India,2025-09-14,2025-09-10,4,17:30,21:15,Hyderabad,Ahmedabad,0.85,Premium Economy,10510,13638,20,180,11306,Medium,Festival,Sunday,1,Student,Silver,0,Clear,0.07,91.3,178,29,1
IN147,IndiGo,2025-09-23,2025-09-17,6,01:30,04:00,Hyderabad,Kolkata,0.69,Economy,7574,10763,66,150,8646,High,Peak,Tuesday,0,Student,None,0,Clear,0.08,95.5,88,32,1
VI751,Vistara,2025-10-02,2025-09-12,20,10:30,11:15,Chennai,Mumbai,1.0,Economy,7820,10452,89,200,7538,High,Off-Peak,Thursday,0,Leisure,None,1,Clear,0.1,98.0,138,36,1
AK396,Akasa Air,2025-08-11,2025-06-24,48,23:15,03:30,Hyderabad,Pune,0.52,Economy,4352,6117,57,200,3998,High,Festival,Monday,0,Family,None,1,Clear,0.07,96.0,94,17,1
VI939,Vistara,2025-11-03,2025-09-10,54,19:45,22:00,Delhi,Kolkata,0.87,Business,12587,12587,42,200,14892,Low,Holiday,Monday,0,Business,Silver,0,Fog,0.13,95.1,179,18,0
VI354,Vistara,2025-12-05,2025-11-04,31,05:45,08:30,Hyderabad,Bangalore,0.94,Premium Economy,7912,9298,73,150,8210,Low,Peak,Friday,0,Student,Platinum,0,Clear,0.08,87.5,204,39,1
AK934,Akasa Air,2025-07-20,2025-06-28,22,12:30,15:30,Delhi,Mumbai,0.79,Economy,2924,3139,16,160,3311,Medium,Off-Peak,Sunday,1,Family,Gold,0,Clear,0.1,98.4,235,12,0
AI626,Air India,2025-08-08,2025-06-18,51,20:15,21:15,Kolkata,Bangalore,0.95,Economy,6626,8833,33,180,7208,High,Holiday,Friday,0,Business,None,0,Clear,0.08,88.3,156,3,1
AI709,Air India,2025-07-12,2025-06-21,21,04:45,07:00,Chennai,Ahmedabad,0.59,Economy,2684,2684,45,150,2754,Low,Holiday,Saturday,1,Business,None,0,Clear,0.08,98.8,96,8,0
AK769,Akasa Air,2025-09-26,2025-07-31,57,00:45,04:45,Kolkata,Chennai,0.64,Business,10399,12441,48,180,11429,Medium,Peak,Friday,0,Student,Gold,0,Clear,0.13,90.8,138,3,0
IN134,IndiGo,2025-11-10,2025-10-26,15,05:15,07:00,Ahmedabad,Hyderabad,0.99,Economy,6966,7966,79,160,8033,Low,Peak,Monday,0,Leisure,None,0,Rain,0.1,87.3,240,57,1
VI732,Vistara,2025-12-20,2025-11-17,33,19:30,21:15,Chennai,Kolkata,0.91,Premium Economy,10103,12155,8,180,11496,Low,Peak,Saturday,1,Family,None,0,Clear,0.09,99.0,56,24,1
SP683,SpiceJet,2025-11-19,2025-10-31,19,09:15,11:45,Pune,Delhi,0.95,Premium Economy,11939,16318,49,200,14253,High,Off-Peak,Wednesday,0,Business,Silver,0,Fog,0.09,88.8,264,20,1
AI126,Air India,2025-11-09,2025-11-08,1,12:00,16:15,Hyderabad,Delhi,0.58,Economy,6403,7279,10,200,7620,Low,Festival,Sunday,1,Leisure,Silver,1,Rain,0.06,95.2,102,21,1
GO753,Go First,2025-10-17,2025-08-25,53,12:30,13:00,Ahmedabad,Kolkata,0.7,Economy,6330,7794,75,200,6161,High,Holiday,Friday,0,Family,Gold,1,Clear,0.1,84.9,281,19,1
VI704,Vistara,2025-11-24,2025-10-21,34,16:45,19:30,Delhi,Hyderabad,0.57,Economy,6900,6900,40,200,7318,Low,Off-Peak,Monday,0,Family,None,1,Clear,0.03,98.3,135,8,0
VI511,Vistara,2025-10-31,2025-10-27,4,10:00,13:45,Bangalore,Ahmedabad,0.75,Economy,6640,7891,36,150,6840,Medium,Peak,Friday,0,Business,None,0,Rain,0.1,89.2,111,7,0
AK994,Akasa Air,2025-11-28,2025-10-15,44,11:15,15:45,Chennai,Mumbai,0.73,Economy,4788,5417,8,150,5710,Medium,Festival,Friday,0,Business,None,0,Clear,0.05,91.8,246,17,0
VI949,Vistara,2025-10-19,2025-10-07,12,06:15,10:45,Hyderabad,Mumbai,0.57,Economy,4859,6311,28,150,5369,Medium,Festival,Sunday,1,Family,None,0,Storm,0.09,92.0,265,53,1
AI970,Air India,2025-09-02,2025-07-28,36,03:00,06:15,Mumbai,Delhi,1.0,Premium Economy,8925,10144,71,150,9119,Low,Festival,Tuesday,0,Family,None,1,Clear,0.1,89.8,237,60,1
VI141,Vistara,2025-07-11,2025-05-29,43,20:15,23:15,Bangalore,Hyderabad,1.0,Economy,8475,10103,94,200,10130,Medium,Peak,Friday,0,Student,Silver,0,Clear,0.13,92.0,208,19,0
VI899,Vistara,2025-12-27,2025-11-22,35,16:15,17:15,Pune,Chennai,0.7,Economy,8419,11339,66,150,9866,High,Holiday,Saturday,1,Business,Gold,1,Clear,0.05,93.0,217,46,1
AK852,Akasa Air,2025-11-27,2025-11-15,12,22:30,01:45,Mumbai,Bangalore,0.91,Economy,3816,4167,50,160,4565,Low,Festival,Thursday,0,Leisure,Silver,1,Clear,0.09,97.4,279,34,1
IN293,IndiGo,2025-09-24,2025-09-01,23,23:15,02:45,Pune,Hyderabad,0.98,Premium Economy,10137,10897,67,150,10803,Low,Off-Peak,Wednesday,0,Business,None,0,Clear,0.09,87.4,208,33,1
SP740,SpiceJet,2025-11-10,2025-10-28,13,16:45,20:45,Hyderabad,Delhi,0.85,Economy,7987,7987,82,180,7897,Low,Off-Peak,Monday,0,Business,None,0,Clear,0.07,99.0,34,3,0
VI544,Vistara,2025-07-31,2025-06-01,60,03:30,05:45,Mumbai,Ahmedabad,0.93,Economy,7409,7794,25,160,8866,Low,Off-Peak,Thursday,0,Leisure,None,0,Clear,0.12,92.1,176,41,1
IN176,IndiGo,2025-11-21,2025-11-13,8,00:00,02:45,Delhi,Pune,0.65,Economy,5206,5726,17,160,5342,Low,Holiday,Friday,0,Family,Silver,0,Clear,0.09,93.4,158,30,1
GO252,Go First,2025-09-02,2025-08-21,12,02:45,05:00,Ahmedabad,Kolkata,0.7,Economy,6007,6860,82,200,6298,Low,Festival,Tuesday,0,Business,None,0,Rain,0.15,95.9,69,30,1
IN338,IndiGo,2025-09-03,2025-07-27,38,04:00,06:00,Ahmedabad,Hyderabad,0.64,Business,10838,15226,5,160,11436,High,Festival,Wednesday,0,Family,None,0,Clear,0.03,90.8,220,7,1
AI575,Air India,2025-08-17,2025-07-28,20,12:45,13:45,Kolkata,Delhi,0.86,Business,12867,13550,58,150,12222,Low,Holiday,Sunday,1,Family,Silver,0,Storm,0.05,85.0,134,55,1
VI244,Vistara,2025-09-09,2025-07-22,49,05:15,06:45,Kolkata,Bangalore,0.5,Business,9456,10738,10,200,10817,Medium,Off-Peak,Tuesday,0,Business,None,0,Clear,0.07,90.3,134,38,1
VI841,Vistara,2025-09-30,2025-08-22,39,07:45,10:30,Ahmedabad,Mumbai,0.92,Business,14309,15964,91,200,15004,Medium,Off-Peak,Tuesday,0,Student,Platinum,0,Clear,0.09,93.6,81,16,0
SP671,SpiceJet,2025-11-28,2025-10-12,47,20:15,00:00,Ahmedabad,Bangalore,0.99,Economy,2525,2836,76,160,2780,Medium,Holiday,Friday,0,Student,Gold,0,Clear,0.08,89.9,125,14,0
GO975,Go First,2025-10-06,2025-08-09,58,05:15,08:00,Hyderabad,Pune,0.92,Economy,8004,8722,40,160,8799,Low,Off-Peak,Monday,0,Leisure,None,0,Storm,0.07,92.6,162,47,1
SP771,SpiceJet,2025-12-11,2025-11-05,36,16:00,19:15,Delhi,Hyderabad,0.56,Premium Economy,9111,9881,76,180,8795,Medium,Off-Peak,Thursday,0,Family,None,0,Clear,0.08,95.7,243,13,0
IN262,IndiGo,2025-12-12,2025-11-15,27,09:15,13:30,Bangalore,Pune,0.66,Economy,8040,9181,54,150,7739,Medium,Off-Peak,Friday,0,Student,Platinum,0,Clear,0.08,94.0,106,30,1
SP916,SpiceJet,2025-12-06,2025-11-16,20,19:15,23:00,Chennai,Bangalore,0.87,Economy,6324,9450,61,200,6733,High,Festival,Saturday,1,Leisure,Silver,0,Clear,0.14,96.3,253,28,1
SP735,SpiceJet,2025-09-23,2025-08-17,37,06:15,10:15,Bangalore,Delhi,0.85,Economy,8569,11043,15,150,9257,High,Holiday,Tuesday,0,Leisure,None,0,Clear,0.11,87.5,290,12,1
IN901,IndiGo,2025-11-06,2025-10-29,8,15:15,17:00,Kolkata,Pune,0.74,Economy,7967,7967,81,200,8504,Low,Holiday,Thursday,0,Student,None,1,Clear,0.04,90.2,284,24,1
IN288,IndiGo,2025-10-10,2025-09-25,15,19:15,23:30,Kolkata,Hyderabad,0.76,Economy,3062,4165,24,150,2944,High,Peak,Friday,0,Family,Gold,0,Storm,0.04,96.2,77,14,1
SP915,SpiceJet,2025-12-16,2025-11-06,40,16:45,17:15,Bangalore,Kolkata,0.5,Economy,6254,9141,36,180,6458,High,Festival,Tuesday,0,Business,Silver,0,Clear,0.1,89.9,226,51,1
GO466,Go First,2025-07-11,2025-06-06,35,08:00,12:30,Kolkata,Hyderabad,0.95,Economy,3758,4813,88,200,4275,Medium,Festival,Friday,0,Leisure,None,0,Clear,0.03,85.5,157,46,1
AI813,Air India,2025-08-09,2025-06-24,46,01:00,02:30,Chennai,Bangalore,0.76,Economy,8830,8830,6,160,10381,Low,Holiday,Saturday,1,Business,None,0,Clear,0.1,83.5,34,15,0
AI220,Air India,2025-11-01,2025-10-27,5,03:45,05:30,Kolkata,Delhi,0.75,Business,10375,15674,12,150,11927,High,Peak,Saturday,1,Leisure,Platinum,0,Rain,0.08,91.4,241,23,1
IN538,IndiGo,2025-12-14,2025-12-06,8,09:00,10:30,Chennai,Kolkata,0.99,Economy,3205,3780,47,150,3193,Low,Peak,Sunday,1,Family,Silver,0,Clear,0.15,93.0,106,50,1
IN404,IndiGo,2025-08-18,2025-08-17,1,17:45,20:15,Delhi,Chennai,0.65,Economy,3126,4294,68,180,2936,High,Off-Peak,Monday,0,Student,Gold,0,Fog,0.08,93.9,245,16,1
GO296,Go First,2025-08-05,2025-07-16,20,20:30,22:30,Hyderabad,Kolkata,0.89,Economy,7030,7098,32,150,6687,Medium,Off-Peak,Tuesday,0,Business,None,1,Rain,0.12,99.0,211,3,0
AK542,Akasa Air,2025-09-15,2025-09-04,11,06:45,08:00,Delhi,Bangalore,0.94,Economy,2913,3106,50,150,2949,Low,Holiday,Monday,0,Family,None,0,Clear,0.1,86.0,208,34,1
VI725,Vistara,2025-09-22,2025-08-31,22,21:15,01:30,Kolkata,Bangalore,0.78,Economy,2604,2604,50,200,2536,Low,Off-Peak,Monday,0,Business,Gold,1,Clear,0.09,92.4,298,46,1
SP850,SpiceJet,2025-08-13,2025-08-06,7,10:15,11:15,Delhi,Chennai,0.52,Economy,2953,4113,57,150,3408,High,Off-Peak,Wednesday,0,Business,Silver,0,Clear,0.1,98.7,274,22,1
